SeatId,Section,Row,Seat,Zone,PriceTier
3044,S10,I,4,Club,Gold
3045,S10,I,5,Club,Gold
3046,S10,I,6,Club,Gold
3047,S10,I,7,Club,Gold
3048,S10,I,8,Club,Gold
3049,S10,I,9,Club,Gold
3050,S10,I,10,Club,Gold
3051,S10,I,11,Club,Gold
3052,S10,I,12,Club,Gold
3053,S10,I,13,Club,Gold
3054,S10,I,14,Club,Gold
3055,S10,I,15,Club,Gold
3056,S10,I,16,Club,Gold
3057,S10,I,17,Club,Gold
3058,S10,I,18,Club,Gold
3059,S10,I,19,Club,Gold
3060,S10,I,20,Club,Gold
3061,S10,J,1,Club,Gold
3062,S10,J,2,Club,Gold
3063,S10,J,3,Club,Gold
3064,S10,J,4,Club,Gold
3065,S10,J,5,Club,Gold
3066,S10,J,6,Club,Gold
3067,S10,J,7,Club,Gold
3068,S10,J,8,Club,Gold
3069,S10,J,9,Club,Gold
3070,S10,J,10,Club,Gold
3071,S10,J,11,Club,Gold
3072,S10,J,12,Club,Gold
3073,S10,J,13,Club,Gold
3074,S10,J,14,Club,Gold
3075,S10,J,15,Club,Gold
3076,S10,J,16,Club,Gold
3077,S10,J,17,Club,Gold
3078,S10,J,18,Club,Gold
3079,S10,J,19,Club,Gold
3080,S10,J,20,Club,Gold
3081,S10,K,1,Club,Gold
3082,S10,K,2,Club,Gold
3083,S10,K,3,Club,Gold
3084,S10,K,4,Club,Gold
3085,S10,K,5,Club,Gold
3086,S10,K,6,Club,Gold
3087,S10,K,7,Club,Gold
3088,S10,K,8,Club,Gold
3089,S10,K,9,Club,Gold
3090,S10,K,10,Club,Gold
3091,S10,K,11,Club,Gold
3092,S10,K,12,Club,Gold
3093,S10,K,13,Club,Gold
3094,S10,K,14,Club,Gold
3095,S10,K,15,Club,Gold
3096,S10,K,16,Club,Gold
3097,S10,K,17,Club,Gold
3098,S10,K,18,Club,Gold
3099,S10,K,19,Club,Gold
3100,S10,K,20,Club,Gold
3101,S10,L,1,Club,Gold
3102,S10,L,2,Club,Gold
3103,S10,L,3,Club,Gold
3104,S10,L,4,Club,Gold
3105,S10,L,5,Club,Gold
3106,S10,L,6,Club,Gold
3107,S10,L,7,Club,Gold
3108,S10,L,8,Club,Gold
3109,S10,L,9,Club,Gold
3110,S10,L,10,Club,Gold
3111,S10,L,11,Club,Gold
3112,S10,L,12,Club,Gold
3113,S10,L,13,Club,Gold
3114,S10,L,14,Club,Gold
3115,S10,L,15,Club,Gold
3116,S10,L,16,Club,Gold
3117,S10,L,17,Club,Gold
3118,S10,L,18,Club,Gold
3119,S10,L,19,Club,Gold
3120,S10,L,20,Club,Gold
3121,S10,M,1,Club,Gold
3122,S10,M,2,Club,Gold
3123,S10,M,3,Club,Gold
3124,S10,M,4,Club,Gold
3125,S10,M,5,Club,Gold
3126,S10,M,6,Club,Gold
3127,S10,M,7,Club,Gold
3128,S10,M,8,Club,Gold
3129,S10,M,9,Club,Gold
3130,S10,M,10,Club,Gold
3131,S10,M,11,Club,Gold
3132,S10,M,12,Club,Gold
3133,S10,M,13,Club,Gold
3134,S10,M,14,Club,Gold
3135,S10,M,15,Club,Gold
3136,S10,M,16,Club,Gold
3137,S10,M,17,Club,Gold
3138,S10,M,18,Club,Gold
3139,S10,M,19,Club,Gold
3140,S10,M,20,Club,Gold
3141,S10,N,1,Club,Gold
3142,S10,N,2,Club,Gold
3143,S10,N,3,Club,Gold
3144,S10,N,4,Club,Gold
3145,S10,N,5,Club,Gold
3146,S10,N,6,Club,Gold
3147,S10,N,7,Club,Gold
3148,S10,N,8,Club,Gold
3149,S10,N,9,Club,Gold
3150,S10,N,10,Club,Gold
3151,S10,N,11,Club,Gold
3152,S10,N,12,Club,Gold
3153,S10,N,13,Club,Gold
3154,S10,N,14,Club,Gold
3155,S10,N,15,Club,Gold
3156,S10,N,16,Club,Gold
3157,S10,N,17,Club,Gold
3158,S10,N,18,Club,Gold
3159,S10,N,19,Club,Gold
3160,S10,N,20,Club,Gold
3161,S10,O,1,Club,Gold
3162,S10,O,2,Club,Gold
3163,S10,O,3,Club,Gold
3164,S10,O,4,Club,Gold
3165,S10,O,5,Club,Gold
3166,S10,O,6,Club,Gold
3167,S10,O,7,Club,Gold
3168,S10,O,8,Club,Gold
3169,S10,O,9,Club,Gold
3170,S10,O,10,Club,Gold
3171,S10,O,11,Club,Gold
3172,S10,O,12,Club,Gold
3173,S10,O,13,Club,Gold
3174,S10,O,14,Club,Gold
3175,S10,O,15,Club,Gold
3176,S10,O,16,Club,Gold
3177,S10,O,17,Club,Gold
3178,S10,O,18,Club,Gold
3179,S10,O,19,Club,Gold
3180,S10,O,20,Club,Gold
3181,S10,P,1,Club,Gold
3182,S10,P,2,Club,Gold
3183,S10,P,3,Club,Gold
3184,S10,P,4,Club,Gold
3185,S10,P,5,Club,Gold
3186,S10,P,6,Club,Gold
3187,S10,P,7,Club,Gold
3188,S10,P,8,Club,Gold
3189,S10,P,9,Club,Gold
3190,S10,P,10,Club,Gold
3191,S10,P,11,Club,Gold
3192,S10,P,12,Club,Gold
3193,S10,P,13,Club,Gold
3194,S10,P,14,Club,Gold
3195,S10,P,15,Club,Gold
3196,S10,P,16,Club,Gold
3197,S10,P,17,Club,Gold
3198,S10,P,18,Club,Gold
3199,S10,P,19,Club,Gold
3200,S10,P,20,Club,Gold
3201,S11,A,1,Club,Gold
3202,S11,A,2,Club,Gold
3203,S11,A,3,Club,Gold
3204,S11,A,4,Club,Gold
3205,S11,A,5,Club,Gold
3206,S11,A,6,Club,Gold
3207,S11,A,7,Club,Gold
3208,S11,A,8,Club,Gold
3209,S11,A,9,Club,Gold
3210,S11,A,10,Club,Gold
3211,S11,A,11,Club,Gold
3212,S11,A,12,Club,Gold
3213,S11,A,13,Club,Gold
3214,S11,A,14,Club,Gold
3215,S11,A,15,Club,Gold
3216,S11,A,16,Club,Gold
3217,S11,A,17,Club,Gold
3218,S11,A,18,Club,Gold
3219,S11,A,19,Club,Gold
3220,S11,A,20,Club,Gold
3221,S11,B,1,Club,Gold
3222,S11,B,2,Club,Gold
3223,S11,B,3,Club,Gold
3224,S11,B,4,Club,Gold
3225,S11,B,5,Club,Gold
3226,S11,B,6,Club,Gold
3227,S11,B,7,Club,Gold
3228,S11,B,8,Club,Gold
3229,S11,B,9,Club,Gold
3230,S11,B,10,Club,Gold
3231,S11,B,11,Club,Gold
3232,S11,B,12,Club,Gold
3233,S11,B,13,Club,Gold
3234,S11,B,14,Club,Gold
3235,S11,B,15,Club,Gold
3236,S11,B,16,Club,Gold
3237,S11,B,17,Club,Gold
3238,S11,B,18,Club,Gold
3239,S11,B,19,Club,Gold
3240,S11,B,20,Club,Gold
3241,S11,C,1,Club,Gold
3242,S11,C,2,Club,Gold
3243,S11,C,3,Club,Gold
3244,S11,C,4,Club,Gold
3245,S11,C,5,Club,Gold
3246,S11,C,6,Club,Gold
3247,S11,C,7,Club,Gold
3248,S11,C,8,Club,Gold
3249,S11,C,9,Club,Gold
3250,S11,C,10,Club,Gold
3251,S11,C,11,Club,Gold
3252,S11,C,12,Club,Gold
3253,S11,C,13,Club,Gold
3254,S11,C,14,Club,Gold
3255,S11,C,15,Club,Gold
3256,S11,C,16,Club,Gold
3257,S11,C,17,Club,Gold
3258,S11,C,18,Club,Gold
3259,S11,C,19,Club,Gold
3260,S11,C,20,Club,Gold
3261,S11,D,1,Club,Gold
3262,S11,D,2,Club,Gold
3263,S11,D,3,Club,Gold
3264,S11,D,4,Club,Gold
3265,S11,D,5,Club,Gold
3266,S11,D,6,Club,Gold
3267,S11,D,7,Club,Gold
3268,S11,D,8,Club,Gold
3269,S11,D,9,Club,Gold
3270,S11,D,10,Club,Gold
3271,S11,D,11,Club,Gold
3272,S11,D,12,Club,Gold
3273,S11,D,13,Club,Gold
3274,S11,D,14,Club,Gold
3275,S11,D,15,Club,Gold
3276,S11,D,16,Club,Gold
3277,S11,D,17,Club,Gold
3278,S11,D,18,Club,Gold
3279,S11,D,19,Club,Gold
3280,S11,D,20,Club,Gold
3281,S11,E,1,Club,Gold
3282,S11,E,2,Club,Gold
3283,S11,E,3,Club,Gold
3284,S11,E,4,Club,Gold
3285,S11,E,5,Club,Gold
3286,S11,E,6,Club,Gold
3287,S11,E,7,Club,Gold
3288,S11,E,8,Club,Gold
3289,S11,E,9,Club,Gold
3290,S11,E,10,Club,Gold
3291,S11,E,11,Club,Gold
3292,S11,E,12,Club,Gold
3293,S11,E,13,Club,Gold
3294,S11,E,14,Club,Gold
3295,S11,E,15,Club,Gold
3296,S11,E,16,Club,Gold
3297,S11,E,17,Club,Gold
3298,S11,E,18,Club,Gold
3299,S11,E,19,Club,Gold
3300,S11,E,20,Club,Gold
3301,S11,F,1,Club,Gold
3302,S11,F,2,Club,Gold
3303,S11,F,3,Club,Gold
3304,S11,F,4,Club,Gold
3305,S11,F,5,Club,Gold
3306,S11,F,6,Club,Gold
3307,S11,F,7,Club,Gold
3308,S11,F,8,Club,Gold
3309,S11,F,9,Club,Gold
3310,S11,F,10,Club,Gold
3311,S11,F,11,Club,Gold
3312,S11,F,12,Club,Gold
3313,S11,F,13,Club,Gold
3314,S11,F,14,Club,Gold
3315,S11,F,15,Club,Gold
3316,S11,F,16,Club,Gold
3317,S11,F,17,Club,Gold
3318,S11,F,18,Club,Gold
3319,S11,F,19,Club,Gold
3320,S11,F,20,Club,Gold
3321,S11,G,1,Club,Gold
3322,S11,G,2,Club,Gold
3323,S11,G,3,Club,Gold
3324,S11,G,4,Club,Gold
3325,S11,G,5,Club,Gold
3326,S11,G,6,Club,Gold
3327,S11,G,7,Club,Gold
3328,S11,G,8,Club,Gold
3329,S11,G,9,Club,Gold
3330,S11,G,10,Club,Gold
3331,S11,G,11,Club,Gold
3332,S11,G,12,Club,Gold
3333,S11,G,13,Club,Gold
3334,S11,G,14,Club,Gold
3335,S11,G,15,Club,Gold
3336,S11,G,16,Club,Gold
3337,S11,G,17,Club,Gold
3338,S11,G,18,Club,Gold
3339,S11,G,19,Club,Gold
3340,S11,G,20,Club,Gold
3341,S11,H,1,Club,Gold
3342,S11,H,2,Club,Gold
3343,S11,H,3,Club,Gold
3344,S11,H,4,Club,Gold
3345,S11,H,5,Club,Gold
3346,S11,H,6,Club,Gold
3347,S11,H,7,Club,Gold
3348,S11,H,8,Club,Gold
3349,S11,H,9,Club,Gold
3350,S11,H,10,Club,Gold
3351,S11,H,11,Club,Gold
3352,S11,H,12,Club,Gold
3353,S11,H,13,Club,Gold
3354,S11,H,14,Club,Gold
3355,S11,H,15,Club,Gold
3356,S11,H,16,Club,Gold
3357,S11,H,17,Club,Gold
3358,S11,H,18,Club,Gold
3359,S11,H,19,Club,Gold
3360,S11,H,20,Club,Gold
3361,S11,I,1,Club,Gold
3362,S11,I,2,Club,Gold
3363,S11,I,3,Club,Gold
3364,S11,I,4,Club,Gold
3365,S11,I,5,Club,Gold
3366,S11,I,6,Club,Gold
3367,S11,I,7,Club,Gold
3368,S11,I,8,Club,Gold
3369,S11,I,9,Club,Gold
3370,S11,I,10,Club,Gold
3371,S11,I,11,Club,Gold
3372,S11,I,12,Club,Gold
3373,S11,I,13,Club,Gold
3374,S11,I,14,Club,Gold
3375,S11,I,15,Club,Gold
3376,S11,I,16,Club,Gold
3377,S11,I,17,Club,Gold
3378,S11,I,18,Club,Gold
3379,S11,I,19,Club,Gold
3380,S11,I,20,Club,Gold
3381,S11,J,1,Club,Gold
3382,S11,J,2,Club,Gold
3383,S11,J,3,Club,Gold
3384,S11,J,4,Club,Gold
3385,S11,J,5,Club,Gold
3386,S11,J,6,Club,Gold
3387,S11,J,7,Club,Gold
3388,S11,J,8,Club,Gold
3389,S11,J,9,Club,Gold
3390,S11,J,10,Club,Gold
3391,S11,J,11,Club,Gold
3392,S11,J,12,Club,Gold
3393,S11,J,13,Club,Gold
3394,S11,J,14,Club,Gold
3395,S11,J,15,Club,Gold
3396,S11,J,16,Club,Gold
3397,S11,J,17,Club,Gold
3398,S11,J,18,Club,Gold
3399,S11,J,19,Club,Gold
3400,S11,J,20,Club,Gold
3401,S11,K,1,Club,Gold
3402,S11,K,2,Club,Gold
3403,S11,K,3,Club,Gold
3404,S11,K,4,Club,Gold
3405,S11,K,5,Club,Gold
3406,S11,K,6,Club,Gold
3407,S11,K,7,Club,Gold
3408,S11,K,8,Club,Gold
3409,S11,K,9,Club,Gold
3410,S11,K,10,Club,Gold
3411,S11,K,11,Club,Gold
3412,S11,K,12,Club,Gold
3413,S11,K,13,Club,Gold
3414,S11,K,14,Club,Gold
3415,S11,K,15,Club,Gold
3416,S11,K,16,Club,Gold
3417,S11,K,17,Club,Gold
3418,S11,K,18,Club,Gold
3419,S11,K,19,Club,Gold
3420,S11,K,20,Club,Gold
3421,S11,L,1,Club,Gold
3422,S11,L,2,Club,Gold
3423,S11,L,3,Club,Gold
3424,S11,L,4,Club,Gold
3425,S11,L,5,Club,Gold
3426,S11,L,6,Club,Gold
3427,S11,L,7,Club,Gold
3428,S11,L,8,Club,Gold
3429,S11,L,9,Club,Gold
3430,S11,L,10,Club,Gold
3431,S11,L,11,Club,Gold
3432,S11,L,12,Club,Gold
3433,S11,L,13,Club,Gold
3434,S11,L,14,Club,Gold
3435,S11,L,15,Club,Gold
3436,S11,L,16,Club,Gold
3437,S11,L,17,Club,Gold
3438,S11,L,18,Club,Gold
3439,S11,L,19,Club,Gold
3440,S11,L,20,Club,Gold
3441,S11,M,1,Club,Gold
3442,S11,M,2,Club,Gold
3443,S11,M,3,Club,Gold
3444,S11,M,4,Club,Gold
3445,S11,M,5,Club,Gold
3446,S11,M,6,Club,Gold
3447,S11,M,7,Club,Gold
3448,S11,M,8,Club,Gold
3449,S11,M,9,Club,Gold
3450,S11,M,10,Club,Gold
3451,S11,M,11,Club,Gold
3452,S11,M,12,Club,Gold
3453,S11,M,13,Club,Gold
3454,S11,M,14,Club,Gold
3455,S11,M,15,Club,Gold
3456,S11,M,16,Club,Gold
3457,S11,M,17,Club,Gold
3458,S11,M,18,Club,Gold
3459,S11,M,19,Club,Gold
3460,S11,M,20,Club,Gold
3461,S11,N,1,Club,Gold
3462,S11,N,2,Club,Gold
3463,S11,N,3,Club,Gold
3464,S11,N,4,Club,Gold
3465,S11,N,5,Club,Gold
3466,S11,N,6,Club,Gold
3467,S11,N,7,Club,Gold
3468,S11,N,8,Club,Gold
3469,S11,N,9,Club,Gold
3470,S11,N,10,Club,Gold
3471,S11,N,11,Club,Gold
3472,S11,N,12,Club,Gold
3473,S11,N,13,Club,Gold
3474,S11,N,14,Club,Gold
3475,S11,N,15,Club,Gold
3476,S11,N,16,Club,Gold
3477,S11,N,17,Club,Gold
3478,S11,N,18,Club,Gold
3479,S11,N,19,Club,Gold
3480,S11,N,20,Club,Gold
3481,S11,O,1,Club,Gold
3482,S11,O,2,Club,Gold
3483,S11,O,3,Club,Gold
3484,S11,O,4,Club,Gold
3485,S11,O,5,Club,Gold
3486,S11,O,6,Club,Gold
3487,S11,O,7,Club,Gold
3488,S11,O,8,Club,Gold
3489,S11,O,9,Club,Gold
3490,S11,O,10,Club,Gold
3491,S11,O,11,Club,Gold
3492,S11,O,12,Club,Gold
3493,S11,O,13,Club,Gold
3494,S11,O,14,Club,Gold
3495,S11,O,15,Club,Gold
3496,S11,O,16,Club,Gold
3497,S11,O,17,Club,Gold
3498,S11,O,18,Club,Gold
3499,S11,O,19,Club,Gold
3500,S11,O,20,Club,Gold
3501,S11,P,1,Club,Gold
3502,S11,P,2,Club,Gold
3503,S11,P,3,Club,Gold
3504,S11,P,4,Club,Gold
3505,S11,P,5,Club,Gold
3506,S11,P,6,Club,Gold
3507,S11,P,7,Club,Gold
3508,S11,P,8,Club,Gold
3509,S11,P,9,Club,Gold
3510,S11,P,10,Club,Gold
3511,S11,P,11,Club,Gold
3512,S11,P,12,Club,Gold
3513,S11,P,13,Club,Gold
3514,S11,P,14,Club,Gold
3515,S11,P,15,Club,Gold
3516,S11,P,16,Club,Gold
3517,S11,P,17,Club,Gold
3518,S11,P,18,Club,Gold
3519,S11,P,19,Club,Gold
3520,S11,P,20,Club,Gold
3521,S12,A,1,Club,Gold
3522,S12,A,2,Club,Gold
3523,S12,A,3,Club,Gold
3524,S12,A,4,Club,Gold
3525,S12,A,5,Club,Gold
3526,S12,A,6,Club,Gold
3527,S12,A,7,Club,Gold
3528,S12,A,8,Club,Gold
3529,S12,A,9,Club,Gold
3530,S12,A,10,Club,Gold
3531,S12,A,11,Club,Gold
3532,S12,A,12,Club,Gold
3533,S12,A,13,Club,Gold
3534,S12,A,14,Club,Gold
3535,S12,A,15,Club,Gold
3536,S12,A,16,Club,Gold
3537,S12,A,17,Club,Gold
3538,S12,A,18,Club,Gold
3539,S12,A,19,Club,Gold
3540,S12,A,20,Club,Gold
3541,S12,B,1,Club,Gold
3542,S12,B,2,Club,Gold
3543,S12,B,3,Club,Gold
3544,S12,B,4,Club,Gold
3545,S12,B,5,Club,Gold
3546,S12,B,6,Club,Gold
3547,S12,B,7,Club,Gold
3548,S12,B,8,Club,Gold
3549,S12,B,9,Club,Gold
3550,S12,B,10,Club,Gold
3551,S12,B,11,Club,Gold
3552,S12,B,12,Club,Gold
3553,S12,B,13,Club,Gold
3554,S12,B,14,Club,Gold
3555,S12,B,15,Club,Gold
3556,S12,B,16,Club,Gold
3557,S12,B,17,Club,Gold
3558,S12,B,18,Club,Gold
3559,S12,B,19,Club,Gold
3560,S12,B,20,Club,Gold
3561,S12,C,1,Club,Gold
3562,S12,C,2,Club,Gold
3563,S12,C,3,Club,Gold
3564,S12,C,4,Club,Gold
3565,S12,C,5,Club,Gold
3566,S12,C,6,Club,Gold
3567,S12,C,7,Club,Gold
3568,S12,C,8,Club,Gold
3569,S12,C,9,Club,Gold
3570,S12,C,10,Club,Gold
3571,S12,C,11,Club,Gold
3572,S12,C,12,Club,Gold
3573,S12,C,13,Club,Gold
3574,S12,C,14,Club,Gold
3575,S12,C,15,Club,Gold
3576,S12,C,16,Club,Gold
3577,S12,C,17,Club,Gold
3578,S12,C,18,Club,Gold
3579,S12,C,19,Club,Gold
3580,S12,C,20,Club,Gold
3581,S12,D,1,Club,Gold
3582,S12,D,2,Club,Gold
3583,S12,D,3,Club,Gold
3584,S12,D,4,Club,Gold
3585,S12,D,5,Club,Gold
3586,S12,D,6,Club,Gold
3587,S12,D,7,Club,Gold
3588,S12,D,8,Club,Gold
3589,S12,D,9,Club,Gold
3590,S12,D,10,Club,Gold
3591,S12,D,11,Club,Gold
3592,S12,D,12,Club,Gold
3593,S12,D,13,Club,Gold
3594,S12,D,14,Club,Gold
3595,S12,D,15,Club,Gold
3596,S12,D,16,Club,Gold
3597,S12,D,17,Club,Gold
3598,S12,D,18,Club,Gold
3599,S12,D,19,Club,Gold
3600,S12,D,20,Club,Gold
3601,S12,E,1,Club,Gold
3602,S12,E,2,Club,Gold
3603,S12,E,3,Club,Gold
3604,S12,E,4,Club,Gold
3605,S12,E,5,Club,Gold
3606,S12,E,6,Club,Gold
3607,S12,E,7,Club,Gold
3608,S12,E,8,Club,Gold
3609,S12,E,9,Club,Gold
3610,S12,E,10,Club,Gold
3611,S12,E,11,Club,Gold
3612,S12,E,12,Club,Gold
3613,S12,E,13,Club,Gold
3614,S12,E,14,Club,Gold
3615,S12,E,15,Club,Gold
3616,S12,E,16,Club,Gold
3617,S12,E,17,Club,Gold
3618,S12,E,18,Club,Gold
3619,S12,E,19,Club,Gold
3620,S12,E,20,Club,Gold
3621,S12,F,1,Club,Gold
3622,S12,F,2,Club,Gold
3623,S12,F,3,Club,Gold
3624,S12,F,4,Club,Gold
3625,S12,F,5,Club,Gold
3626,S12,F,6,Club,Gold
3627,S12,F,7,Club,Gold
3628,S12,F,8,Club,Gold
3629,S12,F,9,Club,Gold
3630,S12,F,10,Club,Gold
3631,S12,F,11,Club,Gold
3632,S12,F,12,Club,Gold
3633,S12,F,13,Club,Gold
3634,S12,F,14,Club,Gold
3635,S12,F,15,Club,Gold
3636,S12,F,16,Club,Gold
3637,S12,F,17,Club,Gold
3638,S12,F,18,Club,Gold
3639,S12,F,19,Club,Gold
3640,S12,F,20,Club,Gold
3641,S12,G,1,Club,Gold
3642,S12,G,2,Club,Gold
3643,S12,G,3,Club,Gold
3644,S12,G,4,Club,Gold
3645,S12,G,5,Club,Gold
3646,S12,G,6,Club,Gold
3647,S12,G,7,Club,Gold
3648,S12,G,8,Club,Gold
3649,S12,G,9,Club,Gold
3650,S12,G,10,Club,Gold
3651,S12,G,11,Club,Gold
3652,S12,G,12,Club,Gold
3653,S12,G,13,Club,Gold
3654,S12,G,14,Club,Gold
3655,S12,G,15,Club,Gold
3656,S12,G,16,Club,Gold
3657,S12,G,17,Club,Gold
3658,S12,G,18,Club,Gold
3659,S12,G,19,Club,Gold
3660,S12,G,20,Club,Gold
3661,S12,H,1,Club,Gold
3662,S12,H,2,Club,Gold
3663,S12,H,3,Club,Gold
3664,S12,H,4,Club,Gold
3665,S12,H,5,Club,Gold
3666,S12,H,6,Club,Gold
3667,S12,H,7,Club,Gold
3668,S12,H,8,Club,Gold
3669,S12,H,9,Club,Gold
3670,S12,H,10,Club,Gold
3671,S12,H,11,Club,Gold
3672,S12,H,12,Club,Gold
3673,S12,H,13,Club,Gold
3674,S12,H,14,Club,Gold
3675,S12,H,15,Club,Gold
3676,S12,H,16,Club,Gold
3677,S12,H,17,Club,Gold
3678,S12,H,18,Club,Gold
3679,S12,H,19,Club,Gold
3680,S12,H,20,Club,Gold
3681,S12,I,1,Club,Gold
3682,S12,I,2,Club,Gold
3683,S12,I,3,Club,Gold
3684,S12,I,4,Club,Gold
3685,S12,I,5,Club,Gold
3686,S12,I,6,Club,Gold
3687,S12,I,7,Club,Gold
3688,S12,I,8,Club,Gold
3689,S12,I,9,Club,Gold
3690,S12,I,10,Club,Gold
3691,S12,I,11,Club,Gold
3692,S12,I,12,Club,Gold
3693,S12,I,13,Club,Gold
3694,S12,I,14,Club,Gold
3695,S12,I,15,Club,Gold
3696,S12,I,16,Club,Gold
3697,S12,I,17,Club,Gold
3698,S12,I,18,Club,Gold
3699,S12,I,19,Club,Gold
3700,S12,I,20,Club,Gold
3701,S12,J,1,Club,Gold
3702,S12,J,2,Club,Gold
3703,S12,J,3,Club,Gold
3704,S12,J,4,Club,Gold
3705,S12,J,5,Club,Gold
3706,S12,J,6,Club,Gold
3707,S12,J,7,Club,Gold
3708,S12,J,8,Club,Gold
3709,S12,J,9,Club,Gold
3710,S12,J,10,Club,Gold
3711,S12,J,11,Club,Gold
3712,S12,J,12,Club,Gold
3713,S12,J,13,Club,Gold
3714,S12,J,14,Club,Gold
3715,S12,J,15,Club,Gold
3716,S12,J,16,Club,Gold
3717,S12,J,17,Club,Gold
3718,S12,J,18,Club,Gold
3719,S12,J,19,Club,Gold
3720,S12,J,20,Club,Gold
3721,S12,K,1,Club,Gold
3722,S12,K,2,Club,Gold
3723,S12,K,3,Club,Gold
3724,S12,K,4,Club,Gold
3725,S12,K,5,Club,Gold
3726,S12,K,6,Club,Gold
3727,S12,K,7,Club,Gold
3728,S12,K,8,Club,Gold
3729,S12,K,9,Club,Gold
3730,S12,K,10,Club,Gold
3731,S12,K,11,Club,Gold
3732,S12,K,12,Club,Gold
3733,S12,K,13,Club,Gold
3734,S12,K,14,Club,Gold
3735,S12,K,15,Club,Gold
3736,S12,K,16,Club,Gold
3737,S12,K,17,Club,Gold
3738,S12,K,18,Club,Gold
3739,S12,K,19,Club,Gold
3740,S12,K,20,Club,Gold
3741,S12,L,1,Club,Gold
3742,S12,L,2,Club,Gold
3743,S12,L,3,Club,Gold
3744,S12,L,4,Club,Gold
3745,S12,L,5,Club,Gold
3746,S12,L,6,Club,Gold
3747,S12,L,7,Club,Gold
3748,S12,L,8,Club,Gold
3749,S12,L,9,Club,Gold
3750,S12,L,10,Club,Gold
3751,S12,L,11,Club,Gold
3752,S12,L,12,Club,Gold
3753,S12,L,13,Club,Gold
3754,S12,L,14,Club,Gold
3755,S12,L,15,Club,Gold
3756,S12,L,16,Club,Gold
3757,S12,L,17,Club,Gold
3758,S12,L,18,Club,Gold
3759,S12,L,19,Club,Gold
3760,S12,L,20,Club,Gold
3761,S12,M,1,Club,Gold
3762,S12,M,2,Club,Gold
3763,S12,M,3,Club,Gold
3764,S12,M,4,Club,Gold
3765,S12,M,5,Club,Gold
3766,S12,M,6,Club,Gold
3767,S12,M,7,Club,Gold
3768,S12,M,8,Club,Gold
3769,S12,M,9,Club,Gold
3770,S12,M,10,Club,Gold
3771,S12,M,11,Club,Gold
3772,S12,M,12,Club,Gold
3773,S12,M,13,Club,Gold
3774,S12,M,14,Club,Gold
3775,S12,M,15,Club,Gold
3776,S12,M,16,Club,Gold
3777,S12,M,17,Club,Gold
3778,S12,M,18,Club,Gold
3779,S12,M,19,Club,Gold
3780,S12,M,20,Club,Gold
3781,S12,N,1,Club,Gold
3782,S12,N,2,Club,Gold
3783,S12,N,3,Club,Gold
3784,S12,N,4,Club,Gold
3785,S12,N,5,Club,Gold
3786,S12,N,6,Club,Gold
3787,S12,N,7,Club,Gold
3788,S12,N,8,Club,Gold
3789,S12,N,9,Club,Gold
3790,S12,N,10,Club,Gold
3791,S12,N,11,Club,Gold
3792,S12,N,12,Club,Gold
3793,S12,N,13,Club,Gold
3794,S12,N,14,Club,Gold
3795,S12,N,15,Club,Gold
3796,S12,N,16,Club,Gold
3797,S12,N,17,Club,Gold
3798,S12,N,18,Club,Gold
3799,S12,N,19,Club,Gold
3800,S12,N,20,Club,Gold
3801,S12,O,1,Club,Gold
3802,S12,O,2,Club,Gold
3803,S12,O,3,Club,Gold
3804,S12,O,4,Club,Gold
3805,S12,O,5,Club,Gold
3806,S12,O,6,Club,Gold
3807,S12,O,7,Club,Gold
3808,S12,O,8,Club,Gold
3809,S12,O,9,Club,Gold
3810,S12,O,10,Club,Gold
3811,S12,O,11,Club,Gold
3812,S12,O,12,Club,Gold
3813,S12,O,13,Club,Gold
3814,S12,O,14,Club,Gold
3815,S12,O,15,Club,Gold
3816,S12,O,16,Club,Gold
3817,S12,O,17,Club,Gold
3818,S12,O,18,Club,Gold
3819,S12,O,19,Club,Gold
3820,S12,O,20,Club,Gold
3821,S12,P,1,Club,Gold
3822,S12,P,2,Club,Gold
3823,S12,P,3,Club,Gold
3824,S12,P,4,Club,Gold
3825,S12,P,5,Club,Gold
3826,S12,P,6,Club,Gold
3827,S12,P,7,Club,Gold
3828,S12,P,8,Club,Gold
3829,S12,P,9,Club,Gold
3830,S12,P,10,Club,Gold
3831,S12,P,11,Club,Gold
3832,S12,P,12,Club,Gold
3833,S12,P,13,Club,Gold
3834,S12,P,14,Club,Gold
3835,S12,P,15,Club,Gold
3836,S12,P,16,Club,Gold
3837,S12,P,17,Club,Gold
3838,S12,P,18,Club,Gold
3839,S12,P,19,Club,Gold
3840,S12,P,20,Club,Gold
3841,S13,A,1,Club,Gold
3842,S13,A,2,Club,Gold
3843,S13,A,3,Club,Gold
3844,S13,A,4,Club,Gold
3845,S13,A,5,Club,Gold
3846,S13,A,6,Club,Gold
3847,S13,A,7,Club,Gold
3848,S13,A,8,Club,Gold
3849,S13,A,9,Club,Gold
3850,S13,A,10,Club,Gold
3851,S13,A,11,Club,Gold
3852,S13,A,12,Club,Gold
3853,S13,A,13,Club,Gold
3854,S13,A,14,Club,Gold
3855,S13,A,15,Club,Gold
3856,S13,A,16,Club,Gold
3857,S13,A,17,Club,Gold
3858,S13,A,18,Club,Gold
3859,S13,A,19,Club,Gold
3860,S13,A,20,Club,Gold
3861,S13,B,1,Club,Gold
3862,S13,B,2,Club,Gold
3863,S13,B,3,Club,Gold
3864,S13,B,4,Club,Gold
3865,S13,B,5,Club,Gold
